Date,NB_Article_Count,NB_Positive_Count,NB_Negative_Count,NB_Positive_Ratio,NB_Negative_Ratio,NB_Net_Sentiment,NB_Net_Sentiment_Ratio,NB_negative_Mean_Proba,NB_positive_Mean_Proba
2011-08-21,3,3,0,1.0,0.0,3,1.0,0.18396229176405524,0.8160377082359433
2011-08-22,16,16,0,1.0,0.0,16,1.0,0.12505872696301998,0.8749412730369808
2011-08-23,21,21,0,1.0,0.0,21,1.0,0.09880025609741613,0.9011997439025841
2011-08-24,61,60,1,0.9836065573770492,0.01639344262295082,59,0.9672131147540983,0.13337601152870168,0.8666239884712983
2011-08-25,102,101,1,0.9901960784313726,0.00980392156862745,100,0.9803921568627452,0.11281159082436065,0.8871884091756393
2011-08-26,32,31,1,0.96875,0.03125,30,0.9375,0.10795822590156065,0.8920417740984402
2011-08-28,2,2,0,1.0,0.0,2,1.0,0.002150775152375554,0.9978492248476246
2011-08-29,18,18,0,1.0,0.0,18,1.0,0.07487293772017996,0.925127062279821
2011-08-30,17,17,0,1.0,0.0,17,1.0,0.10862158915979174,0.8913784108402087
2011-08-31,31,31,0,1.0,0.0,31,1.0,0.08564438891366898,0.9143556110863308
2011-09-01,26,25,1,0.9615384615384616,0.038461538461538464,24,0.9230769230769231,0.09319732713532079,0.9068026728646795
2011-09-02,13,13,0,1.0,0.0,13,1.0,0.10351802988347686,0.896481970116523
2011-09-03,2,2,0,1.0,0.0,2,1.0,0.169097845937099,0.8309021540629001
2011-09-04,3,3,0,1.0,0.0,3,1.0,0.07961357287736019,0.9203864271226404
2011-09-05,5,5,0,1.0,0.0,5,1.0,0.1158582844959298,0.8841417155040693
2011-09-06,11,11,0,1.0,0.0,11,1.0,0.07067046129706721,0.9293295387029304
2011-09-07,22,21,1,0.9545454545454546,0.045454545454545456,20,0.9090909090909092,0.1321118909942785,0.8678881090057214
2011-09-08,22,21,1,0.9545454545454546,0.045454545454545456,20,0.9090909090909092,0.12124908124226313,0.8787509187577381
2011-09-09,16,16,0,1.0,0.0,16,1.0,0.10566392851388502,0.8943360714861155
2011-09-11,3,3,0,1.0,0.0,3,1.0,0.0366316466506594,0.9633683533493423
2011-09-12,18,18,0,1.0,0.0,18,1.0,0.10747968122214885,0.8925203187778502
2011-09-13,20,20,0,1.0,0.0,20,1.0,0.11691153923806759,0.8830884607619318
2011-09-14,23,22,1,0.9565217391304348,0.043478260869565216,21,0.9130434782608696,0.11684017547689991,0.8831598245230994
2011-09-15,24,23,1,0.9583333333333334,0.041666666666666664,22,0.9166666666666667,0.11745896368531744,0.8825410363146823
2011-09-16,14,14,0,1.0,0.0,14,1.0,0.07327108025312681,0.9267289197468725
2011-09-17,1,1,0,1.0,0.0,1,1.0,0.1261338316978139,0.8738661683021853
2011-09-18,2,2,0,1.0,0.0,2,1.0,0.002871097879198875,0.9971289021207967
2011-09-19,16,16,0,1.0,0.0,16,1.0,0.13665571688342731,0.8633442831165743
2011-09-20,25,23,2,0.92,0.08,21,0.8400000000000001,0.11031605163029756,0.889683948369704
2011-09-21,17,16,1,0.9411764705882353,0.058823529411764705,15,0.8823529411764706,0.09113170716069734,0.9088682928393036
2011-09-22,24,23,1,0.9583333333333334,0.041666666666666664,22,0.9166666666666667,0.12598346018078924,0.8740165398192105
2011-09-23,14,13,1,0.9285714285714286,0.07142857142857142,12,0.8571428571428572,0.1476976707093795,0.8523023292906176
2011-09-24,2,2,0,1.0,0.0,2,1.0,0.011872184025159126,0.9881278159748399
2011-09-25,1,1,0,1.0,0.0,1,1.0,0.0006871278424326687,0.9993128721575815
2011-09-26,32,32,0,1.0,0.0,32,1.0,0.12130178904246974,0.8786982109575306
2011-09-27,29,28,1,0.9655172413793104,0.034482758620689655,27,0.9310344827586208,0.1268684267213242,0.8731315732786771
2011-09-28,46,46,0,1.0,0.0,46,1.0,0.11378598938726898,0.8862140106127312
2011-09-29,28,28,0,1.0,0.0,28,1.0,0.07125295212214149,0.9287470478778586
2011-09-30,12,12,0,1.0,0.0,12,1.0,0.08923348171721947,0.9107665182827817
2011-10-01,2,2,0,1.0,0.0,2,1.0,0.013171811403418941,0.9868281885965817
2011-10-02,5,5,0,1.0,0.0,5,1.0,0.16957587939939556,0.8304241206006049
2011-10-03,25,25,0,1.0,0.0,25,1.0,0.1279130244681645,0.8720869755318361
2011-10-04,71,69,2,0.971830985915493,0.028169014084507043,67,0.943661971830986,0.1875344194760741,0.8124655805239256
2011-10-05,69,67,2,0.9710144927536232,0.028985507246376812,65,0.9420289855072463,0.11977037033626162,0.8802296296637386
2011-10-06,102,98,4,0.9607843137254902,0.0392156862745098,94,0.9215686274509804,0.14675029511572374,0.8532497048842764
2011-10-07,34,34,0,1.0,0.0,34,1.0,0.10954328571524453,0.8904567142847559
2011-10-08,4,4,0,1.0,0.0,4,1.0,0.11244162672729881,0.8875583732727002
2011-10-09,4,4,0,1.0,0.0,4,1.0,0.01869018319426745,0.9813098168057309
2011-10-10,25,25,0,1.0,0.0,25,1.0,0.09324486487027378,0.906755135129725
2011-10-11,29,29,0,1.0,0.0,29,1.0,0.0527274807661438,0.9472725192338544
2011-10-12,31,31,0,1.0,0.0,31,1.0,0.0768853695119166,0.9231146304880826
2011-10-13,54,54,0,1.0,0.0,54,1.0,0.10871129190505578,0.8912887080949439
2011-10-14,48,48,0,1.0,0.0,48,1.0,0.08861347355213312,0.9113865264478666
2011-10-15,6,6,0,1.0,0.0,6,1.0,0.05969048370542935,0.9403095162945677
2011-10-16,4,4,0,1.0,0.0,4,1.0,0.027030298856085985,0.9729697011439156
2011-10-17,34,34,0,1.0,0.0,34,1.0,0.13441320190184428,0.8655867980981571
2011-10-18,61,60,1,0.9836065573770492,0.01639344262295082,59,0.9672131147540983,0.09231788812362487,0.9076821118763749
2011-10-19,78,78,0,1.0,0.0,78,1.0,0.06545027037977769,0.9345497296202228
2011-10-20,35,35,0,1.0,0.0,35,1.0,0.04514706710079404,0.9548529328992053
2011-10-21,24,24,0,1.0,0.0,24,1.0,0.0749435294797159,0.9250564705202834
2011-10-22,2,2,0,1.0,0.0,2,1.0,0.009473367089341565,0.9905266329106541
2011-10-23,4,4,0,1.0,0.0,4,1.0,0.07420264334500523,0.9257973566549922
2011-10-24,16,14,2,0.875,0.125,12,0.75,0.1933978127565199,0.8066021872434803
2011-10-25,17,16,1,0.9411764705882353,0.058823529411764705,15,0.8823529411764706,0.17837921594923123,0.8216207840507682
2011-10-26,15,15,0,1.0,0.0,15,1.0,0.09787834642023353,0.9021216535797669
2011-10-27,6,6,0,1.0,0.0,6,1.0,0.12902387734083604,0.8709761226591645
2011-10-28,10,10,0,1.0,0.0,10,1.0,0.06574719501825498,0.9342528049817467
2011-10-31,6,5,1,0.8333333333333334,0.16666666666666666,4,0.6666666666666667,0.09512577929833826,0.9048742207016565
2011-11-01,8,7,1,0.875,0.125,6,0.75,0.20389908542241436,0.7961009145775858
2011-11-02,10,10,0,1.0,0.0,10,1.0,0.08419477415175167,0.9158052258482476
2011-11-03,10,9,1,0.9,0.1,8,0.8,0.12538553984388567,0.8746144601561125
2011-11-04,10,10,0,1.0,0.0,10,1.0,0.13261328938800526,0.8673867106119953
2011-11-07,18,18,0,1.0,0.0,18,1.0,0.14596217103598275,0.854037828964018
2011-11-08,8,8,0,1.0,0.0,8,1.0,0.17174537439460924,0.8282546256053913
2011-11-09,9,9,0,1.0,0.0,9,1.0,0.20371651233707025,0.7962834876629293
2011-11-10,14,14,0,1.0,0.0,14,1.0,0.18632950471643775,0.813670495283561
2011-11-11,10,9,1,0.9,0.1,8,0.8,0.19019543173628706,0.8098045682637135
2011-11-12,1,1,0,1.0,0.0,1,1.0,0.0690605086204864,0.9309394913795132
2011-11-14,19,18,1,0.9473684210526315,0.05263157894736842,17,0.894736842105263,0.09608209741198578,0.9039179025880157
2011-11-15,25,25,0,1.0,0.0,25,1.0,0.10020689580989427,0.8997931041901062
2011-11-16,10,6,4,0.6,0.4,2,0.19999999999999996,0.3024883513175432,0.6975116486824564
2011-11-17,16,16,0,1.0,0.0,16,1.0,0.1144151585129268,0.885584841487072
2011-11-18,9,9,0,1.0,0.0,9,1.0,0.158689628231624,0.8413103717683756
2011-11-20,1,1,0,1.0,0.0,1,1.0,0.1922922142614675,0.8077077857385312
2011-11-21,11,11,0,1.0,0.0,11,1.0,0.09156867982666093,0.9084313201733387
2011-11-22,10,10,0,1.0,0.0,10,1.0,0.07136532567605694,0.9286346743239442
2011-11-23,7,6,1,0.8571428571428571,0.14285714285714285,5,0.7142857142857142,0.15955410511392287,0.840445894886077
2011-11-24,6,6,0,1.0,0.0,6,1.0,0.12946655845322777,0.8705334415467725
2011-11-25,5,5,0,1.0,0.0,5,1.0,0.08284400533138085,0.9171559946686205
2011-11-27,1,1,0,1.0,0.0,1,1.0,0.1385597178785403,0.8614402821214611
2011-11-28,13,13,0,1.0,0.0,13,1.0,0.044896597708280105,0.9551034022917206
2011-11-29,21,21,0,1.0,0.0,21,1.0,0.07080751334799144,0.9291924866520095
2011-11-30,32,32,0,1.0,0.0,32,1.0,0.07980711878668136,0.920192881213318
2011-12-01,32,31,1,0.96875,0.03125,30,0.9375,0.11299092088252163,0.8870090791174786
2011-12-02,21,21,0,1.0,0.0,21,1.0,0.11661733950013257,0.8833826604998688
2011-12-03,4,4,0,1.0,0.0,4,1.0,0.19368567043892762,0.8063143295610715
2011-12-04,3,3,0,1.0,0.0,3,1.0,0.01494231690527139,0.9850576830947264
2011-12-05,27,26,1,0.9629629629629629,0.037037037037037035,25,0.9259259259259258,0.07834724579111398,0.9216527542088868
2011-12-06,28,28,0,1.0,0.0,28,1.0,0.07546527259625692,0.9245347274037435
2011-12-07,23,22,1,0.9565217391304348,0.043478260869565216,21,0.9130434782608696,0.1294190765834177,0.8705809234165822
2011-12-08,18,17,1,0.9444444444444444,0.05555555555555555,16,0.8888888888888888,0.11969682724195521,0.8803031727580445
2011-12-09,27,27,0,1.0,0.0,27,1.0,0.1250796682310897,0.8749203317689108
2011-12-11,1,1,0,1.0,0.0,1,1.0,0.003584825920090868,0.9964151740799186
2011-12-12,21,21,0,1.0,0.0,21,1.0,0.09414155794867678,0.9058584420513234
2011-12-13,29,28,1,0.9655172413793104,0.034482758620689655,27,0.9310344827586208,0.12772477063132254,0.8722752293686772
2011-12-14,12,12,0,1.0,0.0,12,1.0,0.043442814289546335,0.9565571857104548
2011-12-15,30,30,0,1.0,0.0,30,1.0,0.05811027542295704,0.9418897245770416
2011-12-16,15,14,1,0.9333333333333333,0.06666666666666667,13,0.8666666666666667,0.12993135042455226,0.8700686495754475
2011-12-17,1,1,0,1.0,0.0,1,1.0,0.04434673312152421,0.9556532668784758
2011-12-18,4,4,0,1.0,0.0,4,1.0,0.152858507889997,0.8471414921100034
2011-12-19,27,27,0,1.0,0.0,27,1.0,0.11063767689976743,0.8893623231002328
2011-12-20,25,24,1,0.96,0.04,23,0.9199999999999999,0.10310392059829086,0.8968960794017079
2011-12-21,17,17,0,1.0,0.0,17,1.0,0.09446216050009641,0.9055378394999044
2011-12-22,22,22,0,1.0,0.0,22,1.0,0.10847445739748723,0.8915255426025129
2011-12-23,13,13,0,1.0,0.0,13,1.0,0.0665101594605025,0.9334898405394981
2011-12-24,1,1,0,1.0,0.0,1,1.0,0.003628172074627396,0.9963718279253648
2011-12-25,1,1,0,1.0,0.0,1,1.0,0.0035677684401398124,0.9964322315598613
2011-12-26,3,3,0,1.0,0.0,3,1.0,0.04025212394109889,0.9597478760588986
2011-12-27,14,13,1,0.9285714285714286,0.07142857142857142,12,0.8571428571428572,0.09274157628885263,0.9072584237111468
2011-12-28,9,9,0,1.0,0.0,9,1.0,0.044303741985433825,0.9556962580145658
2011-12-29,11,11,0,1.0,0.0,11,1.0,0.03118550545554953,0.9688144945444528
2011-12-30,18,18,0,1.0,0.0,18,1.0,0.058448695904595796,0.9415513040954041
2011-12-31,4,4,0,1.0,0.0,4,1.0,0.027797416190186133,0.9722025838098207
2012-01-01,2,2,0,1.0,0.0,2,1.0,0.1134858725230882,0.8865141274769124
2012-01-02,4,4,0,1.0,0.0,4,1.0,0.0434808965257228,0.9565191034742767
2012-01-03,11,11,0,1.0,0.0,11,1.0,0.08318737454322302,0.9168126254567774
2012-01-04,14,13,1,0.9285714285714286,0.07142857142857142,12,0.8571428571428572,0.08998597402555104,0.9100140259744485
2012-01-05,23,22,1,0.9565217391304348,0.043478260869565216,21,0.9130434782608696,0.08095958350946302,0.9190404164905372
2012-01-06,25,25,0,1.0,0.0,25,1.0,0.040944593483008045,0.959055406516992
2012-01-07,1,1,0,1.0,0.0,1,1.0,0.06570818728367557,0.9342918127163241
2012-01-08,2,2,0,1.0,0.0,2,1.0,0.010379393781230192,0.9896206062187696
2012-01-09,34,34,0,1.0,0.0,34,1.0,0.05390534732562699,0.9460946526743723
2012-01-10,22,22,0,1.0,0.0,22,1.0,0.09945231125810867,0.9005476887418905
2012-01-11,32,32,0,1.0,0.0,32,1.0,0.06641322786306192,0.9335867721369384
2012-01-12,25,25,0,1.0,0.0,25,1.0,0.06900853555264262,0.9309914644473571
2012-01-13,25,25,0,1.0,0.0,25,1.0,0.08969822850706048,0.9103017714929389
2012-01-14,4,4,0,1.0,0.0,4,1.0,0.014221617905408036,0.9857783820945926
2012-01-15,5,5,0,1.0,0.0,5,1.0,0.014097047701562605,0.9859029522984354
2012-01-16,18,18,0,1.0,0.0,18,1.0,0.0698738009232812,0.9301261990767191
2012-01-17,21,21,0,1.0,0.0,21,1.0,0.09028191897239093,0.9097180810276086
2012-01-18,18,18,0,1.0,0.0,18,1.0,0.051421924857429704,0.9485780751425703
2012-01-19,37,36,1,0.972972972972973,0.02702702702702703,35,0.945945945945946,0.09188084602585067,0.9081191539741501
2012-01-20,22,22,0,1.0,0.0,22,1.0,0.0854849861063613,0.9145150138936372
2012-01-21,1,1,0,1.0,0.0,1,1.0,0.077959618330347,0.9220403816696539
2012-01-22,6,6,0,1.0,0.0,6,1.0,0.030704053107041666,0.9692959468929577
2012-01-23,33,33,0,1.0,0.0,33,1.0,0.05639350203334959,0.9436064979666521
2012-01-24,48,48,0,1.0,0.0,48,1.0,0.055551015277945946,0.9444489847220533
2012-01-25,62,62,0,1.0,0.0,62,1.0,0.057547650629569735,0.942452349370431
2012-01-26,43,41,2,0.9534883720930233,0.046511627906976744,39,0.9069767441860466,0.07287713830886894,0.9271228616911312
2012-01-27,25,25,0,1.0,0.0,25,1.0,0.07315223964608202,0.9268477603539176
2012-01-28,3,3,0,1.0,0.0,3,1.0,0.04448950593514708,0.9555104940648511
2012-01-29,3,3,0,1.0,0.0,3,1.0,0.026863148004976346,0.9731368519950201
2012-01-30,24,23,1,0.9583333333333334,0.041666666666666664,22,0.9166666666666667,0.05965278532901843,0.940347214670982
2012-01-31,46,46,0,1.0,0.0,46,1.0,0.05485170045161199,0.9451482995483886
2012-02-01,40,39,1,0.975,0.025,38,0.95,0.05577930104498376,0.9442206989550158
2012-02-02,17,17,0,1.0,0.0,17,1.0,0.07890384634084772,0.9210961536591532
2012-02-03,13,13,0,1.0,0.0,13,1.0,0.06977654097207392,0.9302234590279244
2012-02-05,1,1,0,1.0,0.0,1,1.0,0.00424707983011299,0.9957529201698875
2012-02-06,21,21,0,1.0,0.0,21,1.0,0.07039058046629491,0.9296094195337042
2012-02-07,22,22,0,1.0,0.0,22,1.0,0.07520345128307092,0.9247965487169285
2012-02-08,22,19,3,0.8636363636363636,0.13636363636363635,16,0.7272727272727273,0.11911035135365564,0.8808896486463432
2012-02-09,32,32,0,1.0,0.0,32,1.0,0.07162225992899202,0.9283777400710077
2012-02-10,27,27,0,1.0,0.0,27,1.0,0.08677383079360373,0.9132261692063958
2012-02-11,1,1,0,1.0,0.0,1,1.0,0.02437317293140289,0.9756268270685975
2012-02-12,4,4,0,1.0,0.0,4,1.0,0.21418311619791047,0.7858168838020909
2012-02-13,49,49,0,1.0,0.0,49,1.0,0.08021345543747935,0.9197865445625213
2012-02-14,51,50,1,0.9803921568627451,0.0196078431372549,49,0.9607843137254901,0.09275483552872862,0.9072451644712707
2012-02-15,66,65,1,0.9848484848484849,0.015151515151515152,64,0.9696969696969697,0.06623797424383543,0.9337620257561637
2012-02-16,40,40,0,1.0,0.0,40,1.0,0.06831048158225192,0.9316895184177479
2012-02-17,27,27,0,1.0,0.0,27,1.0,0.1311502114872263,0.8688497885127743
2012-02-18,3,3,0,1.0,0.0,3,1.0,0.244487786510344,0.7555122134896539
2012-02-19,4,4,0,1.0,0.0,4,1.0,0.04186613874715884,0.9581338612528408
2012-02-20,12,12,0,1.0,0.0,12,1.0,0.06084987508956823,0.9391501249104319
2012-02-21,42,41,1,0.9761904761904762,0.023809523809523808,40,0.9523809523809523,0.08846167742656566,0.9115383225734343
2012-02-22,32,32,0,1.0,0.0,32,1.0,0.0700750889954721,0.9299249110045277
2012-02-23,40,40,0,1.0,0.0,40,1.0,0.06535862261206801,0.9346413773879305
2012-02-24,30,30,0,1.0,0.0,30,1.0,0.09505093185434113,0.9049490681456585
2012-02-25,1,1,0,1.0,0.0,1,1.0,0.0292169124257054,0.9707830875742949
2012-02-26,3,3,0,1.0,0.0,3,1.0,0.015925740161253258,0.9840742598387466
2012-02-27,37,36,1,0.972972972972973,0.02702702702702703,35,0.945945945945946,0.10514234683612282,0.8948576531638774
2012-02-28,36,36,0,1.0,0.0,36,1.0,0.062361578264351354,0.9376384217356486
2012-02-29,37,37,0,1.0,0.0,37,1.0,0.06518312355214566,0.9348168764478549
2012-03-01,18,18,0,1.0,0.0,18,1.0,0.06053723635650157,0.9394627636434986
2012-03-02,22,22,0,1.0,0.0,22,1.0,0.07114814673470381,0.9288518532652957
2012-03-03,4,4,0,1.0,0.0,4,1.0,0.13643967834127393,0.8635603216587239
2012-03-04,3,3,0,1.0,0.0,3,1.0,0.1470156382865058,0.8529843617134926
2012-03-05,30,30,0,1.0,0.0,30,1.0,0.0686113538249577,0.9313886461750415
2012-03-06,40,40,0,1.0,0.0,40,1.0,0.10192921986665823,0.8980707801333416
2012-03-07,75,74,1,0.9866666666666667,0.013333333333333334,73,0.9733333333333334,0.10209305726948166,0.8979069427305181
2012-03-08,58,57,1,0.9827586206896551,0.017241379310344827,56,0.9655172413793103,0.07346574348977507,0.9265342565102246
2012-03-09,32,32,0,1.0,0.0,32,1.0,0.07011511403784679,0.9298848859621528
2012-03-10,2,2,0,1.0,0.0,2,1.0,0.15487270688571692,0.8451272931142897
2012-03-11,3,3,0,1.0,0.0,3,1.0,0.115138767431265,0.8848612325687362
2012-03-12,37,37,0,1.0,0.0,37,1.0,0.07265781587320594,0.9273421841267943
2012-03-13,34,33,1,0.9705882352941176,0.029411764705882353,32,0.9411764705882353,0.07738635597812821,0.922613644021872
2012-03-14,41,41,0,1.0,0.0,41,1.0,0.06724263827972622,0.9327573617202742
2012-03-15,45,45,0,1.0,0.0,45,1.0,0.0547348807909995,0.9452651192089996
2012-03-16,54,54,0,1.0,0.0,54,1.0,0.06905863404107034,0.9309413659589291
2012-03-17,4,4,0,1.0,0.0,4,1.0,0.08025661481831599,0.9197433851816846
2012-03-18,11,11,0,1.0,0.0,11,1.0,0.07854397334450859,0.9214560266554929
2012-03-19,92,91,1,0.9891304347826086,0.010869565217391304,90,0.9782608695652173,0.05193600994090226,0.9480639900590979
2012-03-20,49,49,0,1.0,0.0,49,1.0,0.07893149209691978,0.9210685079030804
2012-03-21,33,33,0,1.0,0.0,33,1.0,0.06317164884277049,0.9368283511572294
2012-03-22,26,26,0,1.0,0.0,26,1.0,0.049147327146721764,0.9508526728532787
2012-03-23,28,28,0,1.0,0.0,28,1.0,0.03218074147698545,0.9678192585230141
2012-03-25,7,7,0,1.0,0.0,7,1.0,0.018957126557145636,0.981042873442855
2012-03-26,28,28,0,1.0,0.0,28,1.0,0.04084569669446723,0.9591543033055336
2012-03-27,34,34,0,1.0,0.0,34,1.0,0.1040612250775635,0.8959387749224368
2012-03-28,29,28,1,0.9655172413793104,0.034482758620689655,27,0.9310344827586208,0.10330533865957241,0.8966946613404271
2012-03-29,46,46,0,1.0,0.0,46,1.0,0.07807516839638103,0.9219248316036195
2012-03-30,33,32,1,0.9696969696969697,0.030303030303030304,31,0.9393939393939394,0.09263230647383518,0.9073676935261642
2012-03-31,2,2,0,1.0,0.0,2,1.0,0.004168155660829562,0.9958318443391736
2012-04-01,4,4,0,1.0,0.0,4,1.0,0.044781615149247785,0.9552183848507539
2012-04-02,41,41,0,1.0,0.0,41,1.0,0.06755123427586605,0.932448765724133
2012-04-03,43,42,1,0.9767441860465116,0.023255813953488372,41,0.9534883720930232,0.10030651553580203,0.8996934844641983
2012-04-04,23,23,0,1.0,0.0,23,1.0,0.08762602088469153,0.9123739791153088
2012-04-05,28,28,0,1.0,0.0,28,1.0,0.05104640579673701,0.9489535942032622
2012-04-06,18,18,0,1.0,0.0,18,1.0,0.05627144520729885,0.9437285547927013
2012-04-07,3,3,0,1.0,0.0,3,1.0,0.14957720279662515,0.8504227972033748
2012-04-08,1,1,0,1.0,0.0,1,1.0,0.010777780803508195,0.9892222191964951
2012-04-09,32,32,0,1.0,0.0,32,1.0,0.060832305632093596,0.9391676943679055
2012-04-10,40,40,0,1.0,0.0,40,1.0,0.048945001220159136,0.9510549987798408
2012-04-11,55,55,0,1.0,0.0,55,1.0,0.08447551564661525,0.9155244843533843
2012-04-12,38,38,0,1.0,0.0,38,1.0,0.05481316336186269,0.9451868366381364
2012-04-13,39,39,0,1.0,0.0,39,1.0,0.04481872519951674,0.9551812748004824
2012-04-14,1,1,0,1.0,0.0,1,1.0,0.06423513650449489,0.9357648634955039
2012-04-15,11,11,0,1.0,0.0,11,1.0,0.01186469994304362,0.9881353000569549
2012-04-16,40,40,0,1.0,0.0,40,1.0,0.04630395043693125,0.9536960495630685
2012-04-17,37,37,0,1.0,0.0,37,1.0,0.06548608177054809,0.9345139182294523
2012-04-18,34,34,0,1.0,0.0,34,1.0,0.04934672341979412,0.9506532765802056
2012-04-19,39,39,0,1.0,0.0,39,1.0,0.04195179785682736,0.9580482021431738
2012-04-20,39,39,0,1.0,0.0,39,1.0,0.04830003387457475,0.9516999661254243
2012-04-21,2,2,0,1.0,0.0,2,1.0,0.001814707361779236,0.9981852926382244
2012-04-22,3,3,0,1.0,0.0,3,1.0,0.07162651699907881,0.9283734830009222
2012-04-23,39,38,1,0.9743589743589743,0.02564102564102564,37,0.9487179487179487,0.05955907360914077,0.9404409263908582
2012-04-24,77,77,0,1.0,0.0,77,1.0,0.06560722702165533,0.9343927729783447
2012-04-25,125,124,1,0.992,0.008,123,0.984,0.05362437757528369,0.946375622424716
2012-04-26,48,48,0,1.0,0.0,48,1.0,0.04517408954890006,0.9548259104510999
2012-04-27,36,36,0,1.0,0.0,36,1.0,0.03875144676008399,0.9612485532399163
2012-04-28,3,2,1,0.6666666666666666,0.3333333333333333,1,0.3333333333333333,0.29728710239529527,0.7027128976047073
2012-04-29,6,6,0,1.0,0.0,6,1.0,0.03306744794571317,0.966932552054287
2012-04-30,15,15,0,1.0,0.0,15,1.0,0.0444108139669381,0.955589186033063
2012-05-01,19,19,0,1.0,0.0,19,1.0,0.050866050746176276,0.9491339492538236
2012-05-02,25,24,1,0.96,0.04,23,0.9199999999999999,0.08820621160519225,0.9117937883948072
2012-05-03,31,31,0,1.0,0.0,31,1.0,0.06667394058426888,0.933326059415731
2012-05-04,19,19,0,1.0,0.0,19,1.0,0.04574990966843771,0.9542500903315624
2012-05-05,3,3,0,1.0,0.0,3,1.0,0.17480640598461084,0.8251935940153894
2012-05-07,23,23,0,1.0,0.0,23,1.0,0.06833034758302217,0.9316696524169782
2012-05-08,23,23,0,1.0,0.0,23,1.0,0.10440138670650699,0.8955986132934932
2012-05-09,10,10,0,1.0,0.0,10,1.0,0.017436160285312516,0.9825638397146857
2012-05-10,27,27,0,1.0,0.0,27,1.0,0.0551025332869827,0.9448974667130171
2012-05-11,11,11,0,1.0,0.0,11,1.0,0.07131155428750523,0.9286884457124945
2012-05-13,4,4,0,1.0,0.0,4,1.0,0.022352228119351766,0.9776477718806467
2012-05-14,27,27,0,1.0,0.0,27,1.0,0.06633801656207154,0.9336619834379285
2012-05-15,41,40,1,0.975609756097561,0.024390243902439025,39,0.9512195121951219,0.08347587281814121,0.9165241271818585
2012-05-16,44,44,0,1.0,0.0,44,1.0,0.08134696333225507,0.9186530366677442
2012-05-17,39,37,2,0.9487179487179487,0.05128205128205128,35,0.8974358974358974,0.07695098127534293,0.9230490187246567
2012-05-18,29,29,0,1.0,0.0,29,1.0,0.06507080219836933,0.9349291978016296
2012-05-19,3,3,0,1.0,0.0,3,1.0,0.026155797225956828,0.9738442027740456
2012-05-20,4,4,0,1.0,0.0,4,1.0,0.18106059149320344,0.8189394085067979
2012-05-21,31,31,0,1.0,0.0,31,1.0,0.08991815533795744,0.910081844662043
2012-05-22,20,20,0,1.0,0.0,20,1.0,0.04092560250079874,0.9590743974992021
2012-05-23,28,27,1,0.9642857142857143,0.03571428571428571,26,0.9285714285714286,0.06508263511588884,0.9349173648841118
2012-05-24,26,26,0,1.0,0.0,26,1.0,0.06417392219256378,0.9358260778074358
2012-05-25,16,16,0,1.0,0.0,16,1.0,0.028690504176184312,0.9713094958238153
2012-05-26,1,1,0,1.0,0.0,1,1.0,0.1843722218902181,0.8156277781097807
2012-05-27,1,1,0,1.0,0.0,1,1.0,0.007590181483052148,0.9924098185169449
2012-05-28,8,8,0,1.0,0.0,8,1.0,0.06214430785272042,0.9378556921472783
2012-05-29,30,30,0,1.0,0.0,30,1.0,0.07527771571102934,0.9247222842889685
2012-05-30,38,38,0,1.0,0.0,38,1.0,0.06359518551538242,0.9364048144846178
2012-05-31,29,29,0,1.0,0.0,29,1.0,0.06192877121546452,0.9380712287845355
2012-06-01,10,10,0,1.0,0.0,10,1.0,0.02176768566376059,0.9782323143362375
2012-06-02,2,2,0,1.0,0.0,2,1.0,0.04889905739650032,0.9511009426034998
2012-06-03,3,3,0,1.0,0.0,3,1.0,0.019662464465334373,0.9803375355346673
2012-06-04,28,27,1,0.9642857142857143,0.03571428571428571,26,0.9285714285714286,0.0810280535588701,0.9189719464411306
2012-06-05,26,26,0,1.0,0.0,26,1.0,0.07309806866589867,0.9269019313341011
2012-06-06,33,33,0,1.0,0.0,33,1.0,0.1305824162403699,0.8694175837596295
2012-06-07,37,37,0,1.0,0.0,37,1.0,0.09724378736109122,0.9027562126389094
2012-06-08,25,24,1,0.96,0.04,23,0.9199999999999999,0.08884137564401559,0.911158624355984
2012-06-09,1,1,0,1.0,0.0,1,1.0,0.17728686951124978,0.8227131304887507
2012-06-10,1,1,0,1.0,0.0,1,1.0,0.004321916729329691,0.9956780832706644
2012-06-11,62,61,1,0.9838709677419355,0.016129032258064516,60,0.967741935483871,0.10448078415957168,0.8955192158404277
2012-06-12,41,41,0,1.0,0.0,41,1.0,0.05519055436758299,0.9448094456324169
2012-06-13,36,36,0,1.0,0.0,36,1.0,0.09323039814858597,0.906769601851415
2012-06-14,25,25,0,1.0,0.0,25,1.0,0.04760026976501686,0.9523997302349829
2012-06-15,19,19,0,1.0,0.0,19,1.0,0.03214429948891615,0.9678557005110826
2012-06-16,1,1,0,1.0,0.0,1,1.0,0.17401315891533756,0.8259868410846628
2012-06-17,3,3,0,1.0,0.0,3,1.0,0.0011071095784376019,0.9988928904215589
2012-06-18,26,26,0,1.0,0.0,26,1.0,0.05243533332209834,0.9475646666779026
2012-06-19,46,46,0,1.0,0.0,46,1.0,0.05539999801452766,0.9446000019854716
2012-06-20,40,40,0,1.0,0.0,40,1.0,0.07897369672201851,0.921026303277982
2012-06-21,28,27,1,0.9642857142857143,0.03571428571428571,26,0.9285714285714286,0.10180381132134678,0.8981961886786529
